policy,episode_index,scenario_seed,avg_reward,avg_aodt,tail_aodt,mean_energy,max_energy,violation_rate,avg_queue,final_queue,invalid,wasted,windows,manager_actions,mean_aodt_reward_term,mean_energy_reward_term,uav_window_violation_fraction,manager_inference_time_s_total,manager_inference_time_s_mean,worker_inference_time_s_total,worker_inference_time_s_mean,idle_rate,manager_transitions,uav_switch_fraction,dt_host_switch_fraction,raw_uav_position_change_count,raw_dt_host_change_count,avg_changed_uavs_per_transition,avg_rehosted_entities_per_transition,total_grid_movement_distance,avg_movement_distance_per_uav_transition,count,mean_delay,median_delay,p90_delay,p95_delay,p99_delay,max_delay,fraction_over_0_5s,fraction_over_1_0s,fraction_over_2_0s,fraction_over_slot,system,seed,worker_policy
ppo,103,334262,-5.602669134140015,5.602669134140015,8.203165591557822,0.0321152547219147,0.0550025757402181,0.0,0.0,0.0,0,0,60,60,5.602669134140015,0.0,0.0,0.1125096995383501,0.0018751616589725,1.1927615998429246,0.019879359997382,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1297438442707061,0.1040757596492767,0.2879167199134826,0.3375027775764465,0.3794402182102203,0.4431747496128082,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,104,334263,-5.305538776715595,5.305538776715595,7.7509718577067055,0.0301827760258068,0.0513439529575407,0.0,0.0,0.0,0,0,60,60,5.305538776715595,0.0,0.0,0.1133626998052932,0.0018893783300882,1.1758656001184136,0.0195977600019735,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1094618141651153,0.0613470934331417,0.273507297039032,0.3140816688537597,0.3584575653076172,0.3988798856735229,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,105,334264,-5.435285750230153,5.435285750230153,7.860638165473938,0.0297205536781499,0.0469890070147812,0.0,0.0,0.0,0,0,60,60,5.435285750230153,0.0,0.0,0.1052611998748034,0.0017543533312467,1.1806902998359874,0.0196781716639331,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1108358427882194,0.0783947855234146,0.2620548903942108,0.301464319229126,0.3515358567237854,0.3790372312068939,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,106,334265,-5.623819054762524,5.623819054762524,8.231855600674947,0.0333496926973263,0.0556188273554046,0.0,0.0,0.0,0,0,60,60,5.623819054762524,0.0,0.0,0.1117149998899549,0.0018619166648325,1.1694549996755086,0.0194909166612584,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.135327473282814,0.1114233583211898,0.2862033545970917,0.3230300545692444,0.4119664430618286,0.455284982919693,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,107,334266,-5.349791199366252,5.349791199366253,7.72172207991282,0.0291810242303957,0.0466679780123134,0.0,0.0,0.0,0,0,60,60,5.349791199366252,0.0,0.0,0.1089747998048551,0.0018162466634142,1.1601797994226215,0.019336329990377,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1284841895103454,0.0966124683618545,0.2746755182743072,0.2958736717700958,0.4787687361240387,0.5655907392501831,0.0088888888888888,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,108,334267,-5.435914120674133,5.435914120674133,7.8788502963384,0.0294863453134894,0.0481251993837455,0.0,0.0,0.0,0,0,60,60,5.435914120674133,0.0,0.0,0.1043158000684343,0.0017385966678072,1.1256632999284193,0.0187610549988069,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1175585091114044,0.087089367210865,0.2823908030986786,0.3106345534324646,0.372733324766159,0.4474838674068451,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,109,334268,-5.632624871730804,5.632624871730804,8.240502530733746,0.031309232674539,0.0560922182475527,0.0,0.0,0.0,0,0,60,60,5.632624871730804,0.0,0.0,0.0890137003734707,0.0014835616728911,0.9938716998440214,0.0165645283307336,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1348500996828079,0.1091365665197372,0.3026560842990875,0.336251825094223,0.4100483953952789,0.543940544128418,0.0033333333333333,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,110,334269,-5.527352349758148,5.527352349758148,8.072022862434387,0.0341033313733836,0.0577938926716645,0.0,0.0,0.0,0,0,60,60,5.527352349758148,0.0,0.0,0.1001848001033067,0.0016697466683884,1.04093069920782,0.017348844986797,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1166619509458541,0.073698841035366,0.2978975474834442,0.3317022919654846,0.3912045359611511,0.485515683889389,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,111,334270,-5.528670004208881,5.528670004208881,8.161371342341104,0.0327654380506525,0.0560841304250061,0.0,0.0,0.0,0,0,60,60,5.528670004208881,0.0,0.0,0.1002421003067866,0.0016707016717797,1.0661497995606624,0.017769163326011,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1505798697471618,0.1328126043081283,0.2924827039241791,0.3309206962585449,0.3997471332550049,0.4893285632133484,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,112,334271,-5.521718311309814,5.521718311309814,8.079070501327514,0.0330414843590309,0.0588913359058399,0.0,0.0,0.0,0,0,60,60,5.521718311309814,0.0,0.0,0.0907732996856793,0.0015128883280946,0.9358415002352558,0.0155973583372542,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1300433129072189,0.1006142795085907,0.2969840466976166,0.3358842134475708,0.44631028175354,0.5215296745300293,0.0033333333333333,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,113,334272,-5.744845785299936,5.744845785299936,8.517012100219727,0.0291808866274853,0.0511871924934287,0.0,0.0,0.0,0,0,60,60,5.744845785299936,0.0,0.0,0.0906919003464281,0.0015115316724404,0.9493231998058036,0.0158220533300967,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1115788370370864,0.0829908400774002,0.2615808844566345,0.3116731941699981,0.3691222071647644,0.4730098247528076,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,114,334273,-5.548439000447591,5.548439000447591,8.085039238929749,0.0311416445610423,0.0529780243833859,0.0,0.0,0.0,0,0,60,60,5.548439000447591,0.0,0.0,0.1010014998028054,0.0016833583300467,1.073583899764344,0.0178930649960724,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.0965516492724418,0.0517226420342922,0.2523860931396484,0.3032467365264892,0.3745839297771454,0.4462646245956421,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,115,334274,-5.527697103023529,5.527697103023529,8.098262708981832,0.0318306813792636,0.0527915214809278,0.0,0.0,0.0,0,0,60,60,5.527697103023529,0.0,0.0,0.0985636001569219,0.001642726669282,1.0111020998447202,0.0168517016640786,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.124910682439804,0.1027931049466133,0.283820241689682,0.3206791281700134,0.3851865231990814,0.4830816984176636,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,116,334275,-5.532610649267833,5.532610649267833,7.9541634511947645,0.0317607829036812,0.050702383245031,0.0,0.0,0.0,0,0,60,60,5.532610649267833,0.0,0.0,0.0985186996986158,0.0016419783283102,1.000923900399357,0.0166820650066559,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1229558140039444,0.0756830871105194,0.2930523157119751,0.3599057793617248,0.4728527665138244,0.509186327457428,0.0022222222222222,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,117,334276,-5.5328152036666856,5.5328152036666856,8.00321658929189,0.0287343743257224,0.0493300368078053,0.0,0.0,0.0,0,0,60,60,5.5328152036666856,0.0,0.0,0.0932573002646677,0.0015542883377444,0.9622814994654618,0.016038024991091,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.0970016121864318,0.059213001281023,0.2462802231311798,0.2942530214786529,0.3425459265708923,0.4288235902786255,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,118,334277,-5.469064490000407,5.469064490000408,7.983648368517557,0.0298125750074783,0.0511646688294907,0.0,0.0,0.0,0,0,60,60,5.469064490000407,0.0,0.0,0.1011119002941995,0.0016851983382366,1.055874700192362,0.0175979116698727,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1124460622668266,0.0668187960982322,0.2792750298976898,0.3328855335712433,0.4044046401977539,0.553911030292511,0.0033333333333333,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,119,334278,-5.611840432484944,5.611840432484944,8.178476010958354,0.0327825213161607,0.056319993486007,0.0,0.0,0.0,0,0,60,60,5.611840432484944,0.0,0.0,0.0990826002671383,0.0016513766711189,1.0508194998838007,0.0175136583313966,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1353296935558319,0.1013838350772857,0.313730388879776,0.3706982433795929,0.4448759257793426,0.4631039202213287,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,120,334279,-5.665125968456268,5.665125968456268,8.296316561698914,0.0324162066293259,0.0553026493949194,0.0,0.0,0.0,0,0,60,60,5.665125968456268,0.0,0.0,0.096708399883937,0.0016118066647322,0.9950947001343592,0.0165849116689059,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1359156966209411,0.0920032709836959,0.3130037784576416,0.3727777600288391,0.4957252144813537,0.5281098484992981,0.0088888888888888,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,121,334280,-5.639253128369648,5.639253128369649,8.252296964327494,0.0344333516433835,0.0571763556450605,0.0,0.0,0.0,0,0,60,60,5.639253128369648,0.0,0.0,0.0894960000296123,0.0014916000004935,0.9484323002398014,0.0158072050039966,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1549479812383651,0.1236712932586669,0.3406675159931183,0.4016942977905273,0.5019434094429016,0.5586442947387695,0.0111111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,122,334281,-5.413140788873036,5.413140788873036,7.8853220923741665,0.0308262955863028,0.0523841646189491,0.0,0.0,0.0,0,0,60,60,5.413140788873036,0.0,0.0,0.1022476997459307,0.0017041283290988,1.0784878993290477,0.0179747983221507,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1101182550191879,0.0654374435544014,0.2710569202899933,0.3143857717514038,0.3927395939826965,0.4502160549163818,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,123,334282,-5.58841843922933,5.58841843922933,8.114333375295002,0.0329275520828863,0.0547246558281282,0.0,0.0,0.0,0,0,60,60,5.58841843922933,0.0,0.0,0.095364200125914,0.0015894033354319,0.9809511996572836,0.0163491866609547,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1286786198616027,0.1010156646370887,0.2809900641441345,0.3293206989765167,0.4120281338691711,0.4587161540985107,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,124,334283,-5.8161830083529145,5.8161830083529145,8.658189857800803,0.0278656854759901,0.0510300885730733,0.0,0.0,0.0,0,0,60,60,5.8161830083529145,0.0,0.0,0.099733899871353,0.0016622316645225,1.063082200475037,0.0177180366745839,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1161329224705696,0.0889213383197784,0.2465853095054626,0.2853544652462005,0.4148968458175659,0.4751162827014923,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,125,334284,-5.558850011030833,5.558850011030833,8.06327230612437,0.0333393718736867,0.0548473836077998,0.0,0.0,0.0,0,0,60,60,5.558850011030833,0.0,0.0,0.0891727998969145,0.0014862133316152,0.9430223000235856,0.0157170383337264,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1190511882305145,0.0859732776880264,0.283673882484436,0.3403315842151642,0.4397676885128021,0.4795759320259094,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,126,334285,-5.544667356808982,5.544667356808982,8.033769362767538,0.0328268666441241,0.0563571947626769,0.0,0.0,0.0,0,0,60,60,5.544667356808982,0.0,0.0,0.1022649999358691,0.0017044166655978,1.0952699999324975,0.0182544999988749,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1211470291018486,0.0950459837913513,0.278661698102951,0.3116177320480346,0.3871197998523712,0.4277195632457733,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,127,334286,-5.360479856332143,5.360479856332143,7.839606318473815,0.030929317853103,0.0497399650514125,0.0,0.0,0.0,0,0,60,60,5.360479856332143,0.0,0.0,0.0938903000205755,0.0015648383336762,0.9858152006054296,0.0164302533434238,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1276047527790069,0.0679485648870468,0.3359612822532654,0.428188145160675,0.5571685433387756,0.6079632639884949,0.0188888888888888,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,128,334287,-5.568564138412475,5.568564138412475,8.07101578871409,0.0314600065660973,0.0551629631780088,0.0,0.0,0.0,0,0,60,60,5.568564138412475,0.0,0.0,0.0909107001498341,0.0015151783358305,0.9586674993042834,0.0159777916550713,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.146466314792633,0.1235666275024414,0.3029941022396087,0.3781937062740326,0.4532369971275329,0.4800056517124176,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,129,334288,-5.544277087847391,5.544277087847391,8.141948183377584,0.0318972450060149,0.0530504307709634,0.0,0.0,0.0,0,0,60,60,5.544277087847391,0.0,0.0,0.1011162002105265,0.0016852700035087,1.0137962001608685,0.0168966033360144,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1370660066604614,0.1097134500741958,0.2858628034591675,0.3352235555648803,0.4347209334373474,0.5371725559234619,0.0033333333333333,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,130,334289,-5.542174043655396,5.542174043655396,8.07925660610199,0.0322971687186509,0.0564383356521527,0.0,0.0,0.0,0,0,60,60,5.542174043655396,0.0,0.0,0.1095509998267516,0.0018258499971125,1.1251355990534648,0.0187522599842244,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1252765208482742,0.0803850963711738,0.3096151947975158,0.3543307483196258,0.4386160671710968,0.5291731357574463,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,131,334290,-5.533140828609468,5.533140828609467,8.025659174919129,0.0335086375474929,0.0551575692370533,0.0,0.0,0.0,0,0,60,60,5.533140828609468,0.0,0.0,0.1058269998175092,0.0017637833302918,1.0807438998599537,0.0180123983309992,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1389989107847213,0.1135536208748817,0.2949535250663757,0.3177263736724853,0.384862333536148,0.4387673735618591,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,132,334291,-5.438829063574474,5.438829063574474,7.888746403058371,0.0327300280099734,0.0529679494599501,0.0,0.0,0.0,0,0,60,60,5.438829063574474,0.0,0.0,0.0910808000480756,0.0015180133341345,0.9774339002906344,0.0162905650048439,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1170843169093132,0.0798287615180015,0.2781931161880493,0.3158886730670929,0.3778194785118103,0.5628337264060974,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,133,334292,-5.664364393552145,5.664364393552145,8.25566478252411,0.0329509288072586,0.0578488742311795,0.0,0.0,0.0,0,0,60,60,5.664364393552145,0.0,0.0,0.1343871999997645,0.0022397866666627,1.0777381000225432,0.0179623016670423,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1354312449693679,0.0902521312236785,0.3221213221549988,0.4016912281513214,0.4469187557697296,0.4989484548568725,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,134,334293,-5.505159056186676,5.505159056186676,8.0586661307017,0.0331963286424676,0.0572614699291686,0.0,0.0,0.0,0,0,60,60,5.505159056186676,0.0,0.0,0.0986475998652167,0.0016441266644202,1.01112359930994,0.0168520599884989,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.13914255797863,0.1101244911551475,0.2909911572933197,0.3354581594467163,0.3770954608917236,0.4488549828529358,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,135,334294,-5.569963347911835,5.569963347911835,8.202353816032408,0.031353142298758,0.0552139581491549,0.0,0.0,0.0,0,0,60,60,5.569963347911835,0.0,0.0,0.0892852999968454,0.0014880883332807,0.9250435995054432,0.0154173933250907,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1180494204163551,0.0851996839046478,0.2747893929481506,0.3241888284683227,0.4011538922786712,0.4282953441143036,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,136,334295,-5.52563249985377,5.52563249985377,8.047533033688863,0.0350676554876069,0.0606737961061298,0.0,0.0,0.0,0,0,60,60,5.52563249985377,0.0,0.0,0.0983290001167915,0.0016388166686131,1.012856200686656,0.0168809366781109,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1055244132876396,0.0467972606420517,0.2900197803974151,0.3371773660182953,0.4419568479061126,0.5267020463943481,0.0022222222222222,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,137,334296,-5.556174171765644,5.556174171765644,8.20473804473877,0.0320820135995745,0.0542364798796673,0.0,0.0,0.0,0,0,60,60,5.556174171765644,0.0,0.0,0.1009265000466257,0.0016821083341104,1.0824991999543272,0.0180416533325721,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1402516216039657,0.1265981197357177,0.2871754169464111,0.3238958418369293,0.4363652467727661,0.4721484184265136,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,138,334297,-5.506277249654134,5.506277249654134,8.02138772646586,0.0336239831366886,0.059639484124879,0.0,0.0,0.0,0,0,60,60,5.506277249654134,0.0,0.0,0.1421244998928159,0.0023687416648802,1.020507400331553,0.0170084566721925,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1301830261945724,0.0870333611965179,0.3019871115684509,0.3837502598762512,0.4431154727935791,0.4535789787769317,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,139,334298,-5.5902491060892725,5.5902491060892725,8.16634222348531,0.0334533833743383,0.0550830225770672,0.0,0.0,0.0,0,0,60,60,5.5902491060892725,0.0,0.0,0.0899163000867702,0.0014986050014461,0.940576599969063,0.015676276666151,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1155994832515716,0.0671602636575698,0.2976536452770233,0.3471287190914154,0.428694486618042,0.4548462033271789,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,140,334299,-5.575557950337728,5.575557950337728,8.141150126457214,0.0319879637410243,0.0547785129708548,0.0,0.0,0.0,0,0,60,60,5.575557950337728,0.0,0.0,0.0955028996104374,0.0015917149935072,0.9775920001557096,0.0162932000025951,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1197445765137672,0.0876408517360687,0.2707511782646179,0.3261413276195526,0.401504248380661,0.5193465352058411,0.0022222222222222,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,141,334300,-5.460599414507548,5.460599414507548,7.925642123222351,0.0356462950973461,0.0576849470535914,0.0,0.0,0.0,0,0,60,60,5.460599414507548,0.0,0.0,0.105030899925623,0.0017505149987603,1.1334589001489803,0.0188909816691496,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1182809770107269,0.0571976527571678,0.3046459555625915,0.3834667503833771,0.4452859163284302,0.4908983111381531,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,142,334301,-5.400467404524487,5.400467404524487,7.9143291886647535,0.0355461099029829,0.0586597562767565,0.0,0.0,0.0,0,0,60,60,5.400467404524487,0.0,0.0,0.0959393000230193,0.0015989883337169,1.0177942005102525,0.0169632366751708,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1132432967424392,0.0674884021282196,0.3047882914543152,0.3404345512390136,0.4180990755558014,0.5069430470466614,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,143,334302,-5.666979134877523,5.666979134877522,8.217290554046631,0.0320143977024902,0.0542187311997016,0.0,0.0,0.0,0,0,60,60,5.666979134877523,0.0,0.0,0.0977467000484466,0.0016291116674741,0.9792854999541304,0.0163214249992355,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1501573622226715,0.1093927696347236,0.3522470891475677,0.4025080800056457,0.441861629486084,0.4659931659698486,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,144,334303,-5.538155852158865,5.538155852158865,8.014568802515665,0.0333949834729234,0.0602120982483029,0.0,0.0,0.0,0,0,60,60,5.538155852158865,0.0,0.0,0.0971516000572592,0.0016191933342876,1.0073259000782857,0.0167887650013047,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1102844178676605,0.0562591701745986,0.2836095094680786,0.3151494264602661,0.3657427728176117,0.4960846304893493,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,145,334304,-5.501925772825877,5.501925772825877,8.035260904630025,0.0317089017635832,0.0519650631894667,0.0,0.0,0.0,0,0,60,60,5.501925772825877,0.0,0.0,0.1039596000919118,0.0017326600015318,1.0894136999268085,0.0181568949987801,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1175909340381622,0.0613161101937294,0.3056939840316772,0.3524789214134216,0.4315717816352844,0.5708913803100586,0.0044444444444444,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,146,334305,-5.5563891967137655,5.556389196713766,8.14539846420288,0.0354435416559378,0.0625172243764003,0.0,0.0,0.0,0,0,60,60,5.5563891967137655,0.0,0.0,0.0945725999190472,0.0015762099986507,0.986521300044842,0.016442021667414,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1285678893327713,0.0645260065793991,0.3271308541297912,0.3618853688240051,0.416243314743042,0.4839859008789062,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,147,334306,-5.486052558422088,5.486052558422088,8.026384102503458,0.034385646181181,0.059442970684419,0.0,0.0,0.0,0,0,60,60,5.486052558422088,0.0,0.0,0.0885112000978551,0.0014751866682975,0.9385653008357622,0.0156427550139293,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1432640850543975,0.1142897307872772,0.3211082220077514,0.3890714347362518,0.47052001953125,0.5005175471305847,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,148,334307,-5.559424833456675,5.559424833456675,8.15436804453532,0.0323726694875707,0.0567540568299591,0.0,0.0,0.0,0,0,60,60,5.559424833456675,0.0,0.0,0.1175245002377778,0.0019587416706296,1.0244296994060278,0.0170738283234337,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1317541152238845,0.0944064855575561,0.3132677674293518,0.3648473918437958,0.4176637530326843,0.459017276763916,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,149,334308,-5.532670999368031,5.532670999368032,8.020242700576782,0.0340482211361328,0.0547372451983392,0.0,0.0,0.0,0,0,60,60,5.532670999368031,0.0,0.0,0.1070439997711218,0.001784066662852,1.1231277997721918,0.0187187966628698,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1258584260940551,0.0998790189623832,0.2907128036022186,0.331497848033905,0.4856420457363128,0.5467357039451599,0.0088888888888888,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,150,334309,-5.461981611251831,5.461981611251832,8.01697342077891,0.0311521076442052,0.0539036033675074,0.0,0.0,0.0,0,0,60,60,5.461981611251831,0.0,0.0,0.0968169998377561,0.0016136166639626,0.992099899391178,0.0165349983231863,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.114130288362503,0.0854191780090332,0.2699511647224426,0.3193585574626922,0.4183705747127533,0.4467090964317322,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,151,334310,-5.412939156691234,5.412939156691234,7.951612294514972,0.0306188451126217,0.0543436988877753,0.0,0.0,0.0,0,0,60,60,5.412939156691234,0.0,0.0,0.088916499633342,0.0014819416605557,0.9343084995634854,0.015571808326058,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1034876108169555,0.0541248545050621,0.2738807797431946,0.3181773722171783,0.3653515875339508,0.4764258861541748,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,152,334311,-5.700108985106151,5.700108985106151,8.278731458981833,0.0316078599387158,0.0553695538391669,0.0,0.0,0.0,0,0,60,60,5.700108985106151,0.0,0.0,0.0925514998380094,0.0015425249973001,0.958458699460607,0.0159743116576767,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1229806840419769,0.0817374289035797,0.3079045116901397,0.3500736355781555,0.4075653851032257,0.5106250643730164,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,153,334312,-5.788730265299479,5.788730265299479,8.627776079177856,0.0296982871523747,0.0532317971500257,0.0,0.0,0.0,0,0,60,60,5.788730265299479,0.0,0.0,0.1063848999328911,0.0017730816655481,1.1725487996591255,0.0195424799943187,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1345380693674087,0.1248774528503418,0.2550569176673889,0.2957070171833038,0.3425499200820923,0.4128703773021698,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,154,334313,-5.697645356655121,5.697645356655121,8.248420197168986,0.0319669005461037,0.0538676438542703,0.0,0.0,0.0,0,0,60,60,5.697645356655121,0.0,0.0,0.0970420001540333,0.0016173666692338,1.0333340003271587,0.0172222333387859,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1253876090049743,0.0885928571224212,0.2784211337566376,0.3412649929523468,0.4042723178863525,0.4725504517555237,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,155,334314,-5.454325199127197,5.454325199127197,7.995276056925457,0.0330747608405848,0.0555344109113017,0.0,0.0,0.0,0,0,60,60,5.454325199127197,0.0,0.0,0.1042958997422829,0.0017382649957047,1.0892187001300044,0.0181536450021667,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1121209561824798,0.0596395060420036,0.2948762476444244,0.3457960784435272,0.4222065508365631,0.5559887290000916,0.0011111111111111,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
ppo,156,334315,-5.523304284413656,5.523304284413656,8.057203121185303,0.0341293307952582,0.0580525957979261,0.0,0.0,0.0,0,0,60,60,5.523304284413656,0.0,0.0,0.1125250998884439,0.001875418331474,1.1757721008034423,0.0195962016800573,0.0,60,0.0,0.0,0,0,0.0,0.0,0.0,0.0,900,0.1230580583214759,0.0686967372894287,0.3228603303432464,0.3927395939826965,0.4313249886035919,0.460692822933197,0.0,0.0,0.0,0.0,ppo_worker_candidate0,52,ppo
